Token ID,Token,Total Length,Chinese Length,Longword ID,Subword ID,Occurrences,Percentage,Pollute Type
57210,綁,1,1,23815,,1,0.0035%,
57211,膽,1,1,23816,,1,0.0035%,
57212,諧,1,1,23817,,1,0.0035%,
57213,諫,1,1,23818,,1,0.0035%,
57214,貍,1,1,23819,,1,0.0035%,
57215,鈉,1,1,23820,,1,0.0035%,
57216,鈔,1,1,23821,,1,0.0035%,
57217,鈦,1,1,23822,,1,0.0035%,
57218,鍍,1,1,23823,,1,0.0035%,
57219,闕,1,1,23824,,1,0.0035%,
57220,陜,1,1,23825,,1,0.0035%,
57221,顫,1,1,23826,,1,0.0035%,
57222,驕,1,1,23827,,1,0.0035%,
57223,鯊,1,1,23828,,1,0.0035%,
57224,齧,1,1,23829,,1,0.0035%,
57414,〄,1,1,23830,,1,0.0035%,
57416,㔏,1,1,23831,,1,0.0035%,
57417,㕮,1,1,23832,,1,0.0035%,
57418,㘗,1,1,23833,,1,0.0035%,
57419,㙦,1,1,23834,,1,0.0035%,
57420,㠭,1,1,23835,,1,0.0035%,
57421,㬵,1,1,23836,,1,0.0035%,
57422,㵐,1,1,23837,,1,0.0035%,
57423,㵘,1,1,23838,,1,0.0035%,
57424,㹴,1,1,23839,,1,0.0035%,
57425,䃺,1,1,23840,,1,0.0035%,
57426,䋦,1,1,23841,,1,0.0035%,
57427,䒕,1,1,23842,,1,0.0035%,
57428,䒩,1,1,23843,,1,0.0035%,
57429,䗪,1,1,23844,,1,0.0035%,
57430,䥫,1,1,23845,,1,0.0035%,
57431,䶥,1,1,23846,,1,0.0035%,
57432,傢,1,1,23847,,1,0.0035%,
57433,兇,1,1,23848,,1,0.0035%,
57434,嘍,1,1,23849,,1,0.0035%,
57435,嘔,1,1,23850,,1,0.0035%,
57436,嚨,1,1,23851,,1,0.0035%,
57437,墊,1,1,23852,,1,0.0035%,
57438,崗,1,1,23853,,1,0.0035%,
57439,廬,1,1,23854,,1,0.0035%,
57440,弔,1,1,23855,,1,0.0035%,
57441,愷,1,1,23856,,1,0.0035%,
57442,慘,1,1,23857,,1,0.0035%,
57443,憤,1,1,23858,,1,0.0035%,
57444,撥,1,1,23859,,1,0.0035%,
57445,擷,1,1,23860,,1,0.0035%,
57446,暘,1,1,23861,,1,0.0035%,
57447,暱,1,1,23862,,1,0.0035%,
57448,檜,1,1,23863,,1,0.0035%,
57449,歎,1,1,23864,,1,0.0035%,
57450,汙,1,1,23865,,1,0.0035%,
57451,滬,1,1,23866,,1,0.0035%,
57452,癲,1,1,23867,,1,0.0035%,
57453,硃,1,1,23868,,1,0.0035%,
57454,窺,1,1,23869,,1,0.0035%,
57455,竇,1,1,23870,,1,0.0035%,
57456,糰,1,1,23871,,1,0.0035%,
57457,絃,1,1,23872,,1,0.0035%,
57458,繕,1,1,23873,,1,0.0035%,
57459,繰,1,1,23874,,1,0.0035%,
57460,蘿,1,1,23875,,1,0.0035%,
57461,蛺,1,1,23876,,1,0.0035%,
57462,詭,1,1,23877,,1,0.0035%,
57463,誦,1,1,23878,,1,0.0035%,
57464,誼,1,1,23879,,1,0.0035%,
57465,諒,1,1,23880,,1,0.0035%,
57466,賑,1,1,23881,,1,0.0035%,
57467,迺,1,1,23882,,1,0.0035%,
57468,釀,1,1,23883,,1,0.0035%,
57469,釗,1,1,23884,,1,0.0035%,
57470,鈧,1,1,23885,,1,0.0035%,
57471,雛,1,1,23886,,1,0.0035%,
57472,霤,1,1,23887,,1,0.0035%,
57473,颯,1,1,23888,,1,0.0035%,
57474,饋,1,1,23889,,1,0.0035%,
57475,駱,1,1,23890,,1,0.0035%,
57476,驛,1,1,23891,,1,0.0035%,
57477,髒,1,1,23892,,1,0.0035%,
57478,鮑,1,1,23893,,1,0.0035%,
57479,鴛,1,1,23894,,1,0.0035%,
57480,鷲,1,1,23895,,1,0.0035%,
57481,鷺,1,1,23896,,1,0.0035%,
57482,鹹,1,1,23897,,1,0.0035%,
57742,㑇,1,1,23898,,1,0.0035%,
57743,㑚,1,1,23899,,1,0.0035%,
57744,㒯,1,1,23900,,1,0.0035%,
57745,㖎,1,1,23901,,1,0.0035%,
57746,㖱,1,1,23902,,1,0.0035%,
57747,㗳,1,1,23903,,1,0.0035%,
57748,㛃,1,1,23904,,1,0.0035%,
57749,㟌,1,1,23905,,1,0.0035%,
57750,㢲,1,1,23906,,1,0.0035%,
57751,㤭,1,1,23907,,1,0.0035%,
57752,㭛,1,1,23908,,1,0.0035%,
57753,㮚,1,1,23909,,1,0.0035%,
57754,㯎,1,1,23910,,1,0.0035%,
57755,䁩,1,1,23911,,1,0.0035%,
57756,䍁,1,1,23912,,1,0.0035%,
57757,䏨,1,1,23913,,1,0.0035%,
57758,䓘,1,1,23914,,1,0.0035%,
57759,䔯,1,1,23915,,1,0.0035%,
57760,䭢,1,1,23916,,1,0.0035%,
57761,冑,1,1,23917,,1,0.0035%,
57762,剝,1,1,23918,,1,0.0035%,
57763,喫,1,1,23919,,1,0.0035%,
57764,墻,1,1,23920,,1,0.0035%,
57765,尷,1,1,23921,,1,0.0035%,
57766,嵒,1,1,23922,,1,0.0035%,
57767,弒,1,1,23923,,1,0.0035%,
57768,懇,1,1,23924,,1,0.0035%,
57769,戔,1,1,23925,,1,0.0035%,
57770,挾,1,1,23926,,1,0.0035%,
57771,搶,1,1,23927,,1,0.0035%,
57772,槓,1,1,23928,,1,0.0035%,
57773,滷,1,1,23929,,1,0.0035%,
57774,澀,1,1,23930,,1,0.0035%,
57775,瀆,1,1,23931,,1,0.0035%,
57776,燭,1,1,23932,,1,0.0035%,
57777,癢,1,1,23933,,1,0.0035%,
57778,盞,1,1,23934,,1,0.0035%,
57779,穫,1,1,23935,,1,0.0035%,
57780,簞,1,1,23936,,1,0.0035%,
57781,簫,1,1,23937,,1,0.0035%,
57782,紺,1,1,23938,,1,0.0035%,
57783,絆,1,1,23939,,1,0.0035%,
57784,緬,1,1,23940,,1,0.0035%,
57785,繽,1,1,23941,,1,0.0035%,
57786,纔,1,1,23942,,1,0.0035%,
57787,缽,1,1,23943,,1,0.0035%,
57788,肅,1,1,23944,,1,0.0035%,
57789,脹,1,1,23945,,1,0.0035%,
57790,蕪,1,1,23946,,1,0.0035%,
57791,薈,1,1,23947,,1,0.0035%,
57792,虧,1,1,23948,,1,0.0035%,
57793,蟄,1,1,23949,,1,0.0035%,
57794,蟬,1,1,23950,,1,0.0035%,
57795,蟻,1,1,23951,,1,0.0035%,
57796,諳,1,1,23952,,1,0.0035%,
57797,諷,1,1,23953,,1,0.0035%,
57798,遜,1,1,23954,,1,0.0035%,
57799,鈕,1,1,23955,,1,0.0035%,
57800,鈺,1,1,23956,,1,0.0035%,
57801,銚,1,1,23957,,1,0.0035%,
57802,錘,1,1,23958,,1,0.0035%,
57803,閘,1,1,23959,,1,0.0035%,
57804,頰,1,1,23960,,1,0.0035%,
57805,髏,1,1,23961,,1,0.0035%,
57806,齦,1,1,23962,,1,0.0035%,
58072,㖭,1,1,23963,,1,0.0035%,
58073,㛑,1,1,23964,,1,0.0035%,
58074,㝬,1,1,23965,,1,0.0035%,
58075,㤒,1,1,23966,,1,0.0035%,
58076,㱧,1,1,23967,,1,0.0035%,
58077,㳪,1,1,23968,,1,0.0035%,
58078,㸁,1,1,23969,,1,0.0035%,
58079,㸽,1,1,23970,,1,0.0035%,
58080,㹥,1,1,23971,,1,0.0035%,
58081,䀳,1,1,23972,,1,0.0035%,
58082,䁖,1,1,23973,,1,0.0035%,
58083,䄉,1,1,23974,,1,0.0035%,
58084,䇿,1,1,23975,,1,0.0035%,
58085,䑍,1,1,23976,,1,0.0035%,
58086,䓖,1,1,23977,,1,0.0035%,
58087,䕀,1,1,23978,,1,0.0035%,
58088,䞫,1,1,23979,,1,0.0035%,
58089,䟎,1,1,23980,,1,0.0035%,
58090,䠀,1,1,23981,,1,0.0035%,
58091,䦆,1,1,23982,,1,0.0035%,
58092,䨙,1,1,23983,,1,0.0035%,
58093,䰟,1,1,23984,,1,0.0035%,
58094,䱗,1,1,23985,,1,0.0035%,
58095,䶛,1,1,23986,,1,0.0035%,
58096,傭,1,1,23987,,1,0.0035%,
58097,僂,1,1,23988,,1,0.0035%,
58098,啞,1,1,23989,,1,0.0035%,
58099,嘩,1,1,23990,,1,0.0035%,
58100,婁,1,1,23991,,1,0.0035%,
58101,懺,1,1,23992,,1,0.0035%,
58102,戉,1,1,23993,,1,0.0035%,
58103,抎,1,1,23994,,1,0.0035%,
58104,撿,1,1,23995,,1,0.0035%,
58105,暈,1,1,23996,,1,0.0035%,
58106,棗,1,1,23997,,1,0.0035%,
58107,檯,1,1,23998,,1,0.0035%,
58108,滌,1,1,23999,,1,0.0035%,
58109,灝,1,1,24000,,1,0.0035%,
58110,燄,1,1,24001,,1,0.0035%,
58111,燉,1,1,24002,,1,0.0035%,
58112,獵,1,1,24003,,1,0.0035%,
58113,甌,1,1,24004,,1,0.0035%,
58114,癡,1,1,24005,,1,0.0035%,
58115,礦,1,1,24006,,1,0.0035%,
58116,禱,1,1,24007,,1,0.0035%,
58117,禿,1,1,24008,,1,0.0035%,
58118,箏,1,1,24009,,1,0.0035%,
58119,籟,1,1,24010,,1,0.0035%,
58120,絢,1,1,24011,,1,0.0035%,
58121,絨,1,1,24012,,1,0.0035%,
58122,綻,1,1,24013,,1,0.0035%,
58123,繚,1,1,24014,,1,0.0035%,
58124,耑,1,1,24015,,1,0.0035%,
58125,耬,1,1,24016,,1,0.0035%,
58126,聶,1,1,24017,,1,0.0035%,
58127,膿,1,1,24018,,1,0.0035%,
58128,芐,1,1,24019,,1,0.0035%,
58129,茍,1,1,24020,,1,0.0035%,
58130,萵,1,1,24021,,1,0.0035%,
58131,虜,1,1,24022,,1,0.0035%,
58132,螻,1,1,24023,,1,0.0035%,
58133,訣,1,1,24024,,1,0.0035%,
58134,諏,1,1,24025,,1,0.0035%,
58135,諱,1,1,24026,,1,0.0035%,
58136,諺,1,1,24027,,1,0.0035%,
58137,謨,1,1,24028,,1,0.0035%,
58138,軀,1,1,24029,,1,0.0035%,
58139,軾,1,1,24030,,1,0.0035%,
58140,鈍,1,1,24031,,1,0.0035%,
58141,鋁,1,1,24032,,1,0.0035%,
58142,鎊,1,1,24033,,1,0.0035%,
58143,鏘,1,1,24034,,1,0.0035%,
58144,鏢,1,1,24035,,1,0.0035%,
58145,閎,1,1,24036,,1,0.0035%,
58146,閨,1,1,24037,,1,0.0035%,
58147,閻,1,1,24038,,1,0.0035%,
58148,阯,1,1,24039,,1,0.0035%,
58149,頦,1,1,24040,,1,0.0035%,
58150,饅,1,1,24041,,1,0.0035%,
58151,饗,1,1,24042,,1,0.0035%,
58152,驢,1,1,24043,,1,0.0035%,
58153,鬢,1,1,24044,,1,0.0035%,
58154,鮫,1,1,24045,,1,0.0035%,
58155,鰭,1,1,24046,,1,0.0035%,
58156,鳶,1,1,24047,,1,0.0035%,
58157,鴦,1,1,24048,,1,0.0035%,
58158,鵲,1,1,24049,,1,0.0035%,
58336,𠂆,1,1,24050,,1,0.0035%,
58337,𠙶,1,1,24051,,1,0.0035%,
58338,𤰉,1,1,24052,,1,0.0035%,
58339,𧿹,1,1,24053,,1,0.0035%,
58497,㐅,1,1,24054,,1,0.0035%,
58498,㑹,1,1,24055,,1,0.0035%,
58499,㔹,1,1,24056,,1,0.0035%,
58500,㕷,1,1,24057,,1,0.0035%,
58501,㙾,1,1,24058,,1,0.0035%,
58502,㝹,1,1,24059,,1,0.0035%,
58503,㠠,1,1,24060,,1,0.0035%,
58504,㠯,1,1,24061,,1,0.0035%,
58505,㧯,1,1,24062,,1,0.0035%,
58506,㭴,1,1,24063,,1,0.0035%,
58507,㸃,1,1,24064,,1,0.0035%,
58508,㸙,1,1,24065,,1,0.0035%,
58509,㸞,1,1,24066,,1,0.0035%,
58510,㽲,1,1,24067,,1,0.0035%,
58511,䀹,1,1,24068,,1,0.0035%,
58512,䅁,1,1,24069,,1,0.0035%,
58513,䇒,1,1,24070,,1,0.0035%,
58514,䍫,1,1,24071,,1,0.0035%,
58515,䐜,1,1,24072,,1,0.0035%,
58516,䒇,1,1,24073,,1,0.0035%,
58517,䗣,1,1,24074,,1,0.0035%,
58518,䘈,1,1,24075,,1,0.0035%,
58519,䘓,1,1,24076,,1,0.0035%,
58520,䚬,1,1,24077,,1,0.0035%,
58521,䚹,1,1,24078,,1,0.0035%,
58522,䜩,1,1,24079,,1,0.0035%,
58523,䞟,1,1,24080,,1,0.0035%,
58524,䠡,1,1,24081,,1,0.0035%,
58525,䯬,1,1,24082,,1,0.0035%,
58526,䯼,1,1,24083,,1,0.0035%,
58527,䲝,1,1,24084,,1,0.0035%,
58528,䲠,1,1,24085,,1,0.0035%,
58529,䴓,1,1,24086,,1,0.0035%,
58530,侷,1,1,24087,,1,0.0035%,
58531,倖,1,1,24088,,1,0.0035%,
58532,剋,1,1,24089,,1,0.0035%,
58533,囪,1,1,24090,,1,0.0035%,
58534,姪,1,1,24091,,1,0.0035%,
58535,屢,1,1,24092,,1,0.0035%,
58536,彆,1,1,24093,,1,0.0035%,
58537,懲,1,1,24094,,1,0.0035%,
58538,揹,1,1,24095,,1,0.0035%,
58539,攪,1,1,24096,,1,0.0035%,
58540,晝,1,1,24097,,1,0.0035%,
58541,曇,1,1,24098,,1,0.0035%,
58542,曖,1,1,24099,,1,0.0035%,
58543,櫓,1,1,24100,,1,0.0035%,
58544,櫛,1,1,24101,,1,0.0035%,
58545,滸,1,1,24102,,1,0.0035%,
58546,濫,1,1,24103,,1,0.0035%,
58547,瀨,1,1,24104,,1,0.0035%,
58548,瀾,1,1,24105,,1,0.0035%,
58549,爍,1,1,24106,,1,0.0035%,
58550,瑣,1,1,24107,,1,0.0035%,
58551,甕,1,1,24108,,1,0.0035%,
58552,盪,1,1,24109,,1,0.0035%,
58553,矇,1,1,24110,,1,0.0035%,
58554,窯,1,1,24111,,1,0.0035%,
58555,紂,1,1,24112,,1,0.0035%,
58556,紓,1,1,24113,,1,0.0035%,
58557,紳,1,1,24114,,1,0.0035%,
58558,綏,1,1,24115,,1,0.0035%,
58559,綬,1,1,24116,,1,0.0035%,
58560,芻,1,1,24117,,1,0.0035%,
58561,苧,1,1,24118,,1,0.0035%,
58562,蒔,1,1,24119,,1,0.0035%,
58563,蔔,1,1,24120,,1,0.0035%,
58564,蔞,1,1,24121,,1,0.0035%,
58565,蕎,1,1,24122,,1,0.0035%,
58566,藪,1,1,24123,,1,0.0035%,
58567,蠟,1,1,24124,,1,0.0035%,
58568,襯,1,1,24125,,1,0.0035%,
58569,訢,1,1,24126,,1,0.0035%,
58570,詔,1,1,24127,,1,0.0035%,
58571,詣,1,1,24128,,1,0.0035%,
58572,諗,1,1,24129,,1,0.0035%,
58573,諜,1,1,24130,,1,0.0035%,
58574,諭,1,1,24131,,1,0.0035%,
58575,謳,1,1,24132,,1,0.0035%,
58576,賬,1,1,24133,,1,0.0035%,
58577,轍,1,1,24134,,1,0.0035%,
58578,鄒,1,1,24135,,1,0.0035%,
58579,鉛,1,1,24136,,1,0.0035%,
58580,錐,1,1,24137,,1,0.0035%,
58581,鍬,1,1,24138,,1,0.0035%,
58582,鐸,1,1,24139,,1,0.0035%,
58583,鑰,1,1,24140,,1,0.0035%,
58584,閥,1,1,24141,,1,0.0035%,
58585,闔,1,1,24142,,1,0.0035%,
58586,颱,1,1,24143,,1,0.0035%,
58587,飪,1,1,24144,,1,0.0035%,
58588,駁,1,1,24145,,1,0.0035%,
58589,駭,1,1,24146,,1,0.0035%,
58590,鬧,1,1,24147,,1,0.0035%,
58591,鮭,1,1,24148,,1,0.0035%,
58592,鱧,1,1,24149,,1,0.0035%,
58593,鵡,1,1,24150,,1,0.0035%,
58594,鶯,1,1,24151,,1,0.0035%,
58595,鸚,1,1,24152,,1,0.0035%,
58596,麩,1,1,24153,,1,0.0035%,
58597,龕,1,1,24154,,1,0.0035%,
58798,𠒇,1,1,24155,,1,0.0035%,
58799,𢯎,1,1,24156,,1,0.0035%,
58800,𦟌,1,1,24157,,1,0.0035%,
58801,𨻧,1,1,24158,,1,0.0035%,
59000,〚,1,1,24159,,1,0.0035%,
59001,〠,1,1,24160,,1,0.0035%,
59002,〮,1,1,24161,,1,0.0035%,
59003,㐱,1,1,24162,,1,0.0035%,
59004,㒼,1,1,24163,,1,0.0035%,
59005,㓥,1,1,24164,,1,0.0035%,
59006,㖿,1,1,24165,,1,0.0035%,
59007,㚺,1,1,24166,,1,0.0035%,
59008,㝉,1,1,24167,,1,0.0035%,
59009,㤄,1,1,24168,,1,0.0035%,
59010,㦸,1,1,24169,,1,0.0035%,
59011,㧢,1,1,24170,,1,0.0035%,
59012,㩄,1,1,24171,,1,0.0035%,
59013,㬢,1,1,24172,,1,0.0035%,
59014,㵍,1,1,24173,,1,0.0035%,
59015,㸅,1,1,24174,,1,0.0035%,
59016,㹚,1,1,24175,,1,0.0035%,
59017,㻥,1,1,24176,,1,0.0035%,
59018,㿗,1,1,24177,,1,0.0035%,
59019,䀉,1,1,24178,,1,0.0035%,
59020,䀮,1,1,24179,,1,0.0035%,
59021,䇂,1,1,24180,,1,0.0035%,
59022,䇯,1,1,24181,,1,0.0035%,
59023,䋞,1,1,24182,,1,0.0035%,
59024,䏰,1,1,24183,,1,0.0035%,
59025,䒦,1,1,24184,,1,0.0035%,
59026,䕫,1,1,24185,,1,0.0035%,
59027,䖏,1,1,24186,,1,0.0035%,
59028,䖳,1,1,24187,,1,0.0035%,
59029,䛐,1,1,24188,,1,0.0035%,
59030,䣭,1,1,24189,,1,0.0035%,
59031,䬛,1,1,24190,,1,0.0035%,
59032,䱻,1,1,24191,,1,0.0035%,
59033,䲁,1,1,24192,,1,0.0035%,
59034,佇,1,1,24193,,1,0.0035%,
59035,佪,1,1,24194,,1,0.0035%,
59036,嗚,1,1,24195,,1,0.0035%,
59037,嘰,1,1,24196,,1,0.0035%,
59038,嚮,1,1,24197,,1,0.0035%,
59039,囁,1,1,24198,,1,0.0035%,
59040,堿,1,1,24199,,1,0.0035%,
59041,墮,1,1,24200,,1,0.0035%,
59042,墾,1,1,24201,,1,0.0035%,
59043,壢,1,1,24202,,1,0.0035%,
59044,姦,1,1,24203,,1,0.0035%,
59045,崢,1,1,24204,,1,0.0035%,
59046,巑,1,1,24205,,1,0.0035%,
59047,廝,1,1,24206,,1,0.0035%,
59048,愜,1,1,24207,,1,0.0035%,
59049,慄,1,1,24208,,1,0.0035%,
59050,慚,1,1,24209,,1,0.0035%,
59051,憚,1,1,24210,,1,0.0035%,
59052,懾,1,1,24211,,1,0.0035%,
59053,摟,1,1,24212,,1,0.0035%,
59054,撓,1,1,24213,,1,0.0035%,
59055,攬,1,1,24214,,1,0.0035%,
59056,暸,1,1,24215,,1,0.0035%,
59057,曄,1,1,24216,,1,0.0035%,
59058,瀧,1,1,24217,,1,0.0035%,
59059,熒,1,1,24218,,1,0.0035%,
59060,燙,1,1,24219,,1,0.0035%,
59061,燼,1,1,24220,,1,0.0035%,
59062,璽,1,1,24221,,1,0.0035%,
59063,瓖,1,1,24222,,1,0.0035%,
59064,皺,1,1,24223,,1,0.0035%,
59065,瞞,1,1,24224,,1,0.0035%,
59066,硯,1,1,24225,,1,0.0035%,
59067,磚,1,1,24226,,1,0.0035%,
59068,穢,1,1,24227,,1,0.0035%,
59069,箋,1,1,24228,,1,0.0035%,
59070,簀,1,1,24229,,1,0.0035%,
59071,籲,1,1,24230,,1,0.0035%,
59072,紲,1,1,24231,,1,0.0035%,
59073,絳,1,1,24232,,1,0.0035%,
59074,絹,1,1,24233,,1,0.0035%,
59075,綴,1,1,24234,,1,0.0035%,
59076,緞,1,1,24235,,1,0.0035%,
59077,繭,1,1,24236,,1,0.0035%,
59078,脣,1,1,24237,,1,0.0035%,
59079,薑,1,1,24238,,1,0.0035%,
59080,蝸,1,1,24239,,1,0.0035%,
59081,蠔,1,1,24240,,1,0.0035%,
59082,蠱,1,1,24241,,1,0.0035%,
59083,覈,1,1,24242,,1,0.0035%,
59084,謊,1,1,24243,,1,0.0035%,
59085,讖,1,1,24244,,1,0.0035%,
59086,躊,1,1,24245,,1,0.0035%,
59087,輒,1,1,24246,,1,0.0035%,
59088,輟,1,1,24247,,1,0.0035%,
59089,鉉,1,1,24248,,1,0.0035%,
59090,銹,1,1,24249,,1,0.0035%,
59091,鋤,1,1,24250,,1,0.0035%,
59092,錕,1,1,24251,,1,0.0035%,
59093,錠,1,1,24252,,1,0.0035%,
59094,錳,1,1,24253,,1,0.0035%,
59095,鏤,1,1,24254,,1,0.0035%,
59096,鐔,1,1,24255,,1,0.0035%,
59097,鑲,1,1,24256,,1,0.0035%,
59098,闖,1,1,24257,,1,0.0035%,
59099,雋,1,1,24258,,1,0.0035%,
59100,靂,1,1,24259,,1,0.0035%,
59101,韌,1,1,24260,,1,0.0035%,
59102,餽,1,1,24261,,1,0.0035%,
59103,饃,1,1,24262,,1,0.0035%,
59104,馭,1,1,24263,,1,0.0035%,
59105,駑,1,1,24264,,1,0.0035%,
59106,髖,1,1,24265,,1,0.0035%,
59107,鯖,1,1,24266,,1,0.0035%,
59108,鵜,1,1,24267,,1,0.0035%,
59109,鷗,1,1,24268,,1,0.0035%,
59110,鹵,1,1,24269,,1,0.0035%,
59111,黴,1,1,24270,,1,0.0035%,
59395,𠜎,1,1,24271,,1,0.0035%,
59396,𥔲,1,1,24272,,1,0.0035%,
59671,〛,1,1,24273,,1,0.0035%,
59673,㒰,1,1,24274,,1,0.0035%,
59674,㒳,1,1,24275,,1,0.0035%,
59675,㓗,1,1,24276,,1,0.0035%,
59676,㖪,1,1,24277,,1,0.0035%,
59677,㘰,1,1,24278,,1,0.0035%,
59678,㜺,1,1,24279,,1,0.0035%,
59679,㞗,1,1,24280,,1,0.0035%,
59680,㞧,1,1,24281,,1,0.0035%,
59681,㞿,1,1,24282,,1,0.0035%,
59682,㟖,1,1,24283,,1,0.0035%,
59683,㪺,1,1,24284,,1,0.0035%,
59684,㳛,1,1,24285,,1,0.0035%,
59685,㶇,1,1,24286,,1,0.0035%,
59686,㸑,1,1,24287,,1,0.0035%,
59687,㸬,1,1,24288,,1,0.0035%,
59688,㻋,1,1,24289,,1,0.0035%,
59689,㼪,1,1,24290,,1,0.0035%,
59690,㽏,1,1,24291,,1,0.0035%,
59691,㾦,1,1,24292,,1,0.0035%,
59692,䂳,1,1,24293,,1,0.0035%,
59693,䇄,1,1,24294,,1,0.0035%,
59694,䈃,1,1,24295,,1,0.0035%,
59695,䍙,1,1,24296,,1,0.0035%,
59696,䏜,1,1,24297,,1,0.0035%,
59697,䗴,1,1,24298,,1,0.0035%,
59698,䝺,1,1,24299,,1,0.0035%,
59699,䡶,1,1,24300,,1,0.0035%,
59700,䢺,1,1,24301,,1,0.0035%,
59701,䤩,1,1,24302,,1,0.0035%,
59702,䥽,1,1,24303,,1,0.0035%,
59703,䦊,1,1,24304,,1,0.0035%,
59704,䧿,1,1,24305,,1,0.0035%,
59705,䯄,1,1,24306,,1,0.0035%,
59706,䰕,1,1,24307,,1,0.0035%,
59707,䲢,1,1,24308,,1,0.0035%,
59708,䴞,1,1,24309,,1,0.0035%,
59709,䴩,1,1,24310,,1,0.0035%,
59710,兗,1,1,24311,,1,0.0035%,
59711,勛,1,1,24312,,1,0.0035%,
59712,嚕,1,1,24313,,1,0.0035%,
59713,嚥,1,1,24314,,1,0.0035%,
59714,囀,1,1,24315,,1,0.0035%,
59715,囂,1,1,24316,,1,0.0035%,
59716,壎,1,1,24317,,1,0.0035%,
59717,嫵,1,1,24318,,1,0.0035%,
59718,寢,1,1,24319,,1,0.0035%,
59719,屝,1,1,24320,,1,0.0035%,
59720,崠,1,1,24321,,1,0.0035%,
59721,巔,1,1,24322,,1,0.0035%,
59722,幟,1,1,24323,,1,0.0035%,
59723,惲,1,1,24324,,1,0.0035%,
59724,憊,1,1,24325,,1,0.0035%,
59725,搗,1,1,24326,,1,0.0035%,
59726,摯,1,1,24327,,1,0.0035%,
59727,擄,1,1,24328,,1,0.0035%,
59728,擰,1,1,24329,,1,0.0035%,
59729,擱,1,1,24330,,1,0.0035%,
59730,攔,1,1,24331,,1,0.0035%,
59731,斂,1,1,24332,,1,0.0035%,
59732,曠,1,1,24333,,1,0.0035%,
59733,朧,1,1,24334,,1,0.0035%,
59734,枙,1,1,24335,,1,0.0035%,
59735,梟,1,1,24336,,1,0.0035%,
59736,橢,1,1,24337,,1,0.0035%,
59737,殲,1,1,24338,,1,0.0035%,
59738,淒,1,1,24339,,1,0.0035%,
59739,漣,1,1,24340,,1,0.0035%,
59740,潑,1,1,24341,,1,0.0035%,
59741,澗,1,1,24342,,1,0.0035%,
59742,瀕,1,1,24343,,1,0.0035%,
59743,瀰,1,1,24344,,1,0.0035%,
59744,煒,1,1,24345,,1,0.0035%,
59745,煬,1,1,24346,,1,0.0035%,
59746,燾,1,1,24347,,1,0.0035%,
59747,犛,1,1,24348,,1,0.0035%,
59748,瑯,1,1,24349,,1,0.0035%,
59749,璣,1,1,24350,,1,0.0035%,
59750,瓏,1,1,24351,,1,0.0035%,
59751,痺,1,1,24352,,1,0.0035%,
59752,瘞,1,1,24353,,1,0.0035%,
59753,癱,1,1,24354,,1,0.0035%,
59754,皰,1,1,24355,,1,0.0035%,
59755,禰,1,1,24356,,1,0.0035%,
59756,稟,1,1,24357,,1,0.0035%,
59757,竅,1,1,24358,,1,0.0035%,
59758,筍,1,1,24359,,1,0.0035%,
59759,筧,1,1,24360,,1,0.0035%,
59760,籬,1,1,24361,,1,0.0035%,
59761,糢,1,1,24362,,1,0.0035%,
59762,綸,1,1,24363,,1,0.0035%,
59763,緲,1,1,24364,,1,0.0035%,
59764,縉,1,1,24365,,1,0.0035%,
59765,縞,1,1,24366,,1,0.0035%,
59766,羈,1,1,24367,,1,0.0035%,
59767,聳,1,1,24368,,1,0.0035%,
59768,聾,1,1,24369,,1,0.0035%,
59769,艙,1,1,24370,,1,0.0035%,
59770,薊,1,1,24371,,1,0.0035%,
59771,藷,1,1,24372,,1,0.0035%,
59772,蠅,1,1,24373,,1,0.0035%,
59773,衹,1,1,24374,,1,0.0035%,
59774,詁,1,1,24375,,1,0.0035%,
59775,詛,1,1,24376,,1,0.0035%,
59776,誒,1,1,24377,,1,0.0035%,
59777,誥,1,1,24378,,1,0.0035%,
59778,諤,1,1,24379,,1,0.0035%,
59779,豎,1,1,24380,,1,0.0035%,
59780,貽,1,1,24381,,1,0.0035%,
59781,賁,1,1,24382,,1,0.0035%,
59782,贖,1,1,24383,,1,0.0035%,
59783,踫,1,1,24384,,1,0.0035%,
59784,蹣,1,1,24385,,1,0.0035%,
59785,躒,1,1,24386,,1,0.0035%,
59786,輻,1,1,24387,,1,0.0035%,
59787,轅,1,1,24388,,1,0.0035%,
59788,轆,1,1,24389,,1,0.0035%,
59789,轡,1,1,24390,,1,0.0035%,
59790,鄔,1,1,24391,,1,0.0035%,
59791,鄴,1,1,24392,,1,0.0035%,
59792,鄺,1,1,24393,,1,0.0035%,
59793,釵,1,1,24394,,1,0.0035%,
59794,鈐,1,1,24395,,1,0.0035%,
59795,銓,1,1,24396,,1,0.0035%,
59796,鋇,1,1,24397,,1,0.0035%,
59797,鍇,1,1,24398,,1,0.0035%,
59798,鍶,1,1,24399,,1,0.0035%,
59799,鎔,1,1,24400,,1,0.0035%,
59800,鎗,1,1,24401,,1,0.0035%,
59801,鏗,1,1,24402,,1,0.0035%,
59802,鏟,1,1,24403,,1,0.0035%,
59803,鏽,1,1,24404,,1,0.0035%,
59804,鐳,1,1,24405,,1,0.0035%,
59805,鑼,1,1,24406,,1,0.0035%,
59806,鑾,1,1,24407,,1,0.0035%,
59807,閩,1,1,24408,,1,0.0035%,
