Token ID,Token,Total Length,Chinese Length,Longword ID,Subword ID,Occurrences,Percentage,Pollute Type
39345,假设,2,2,9228,,1,0.0032%,
39346,名校,2,2,9229,,1,0.0032%,
39347,非凡,2,2,9230,,1,0.0032%,
39348,醫學,2,2,9231,,1,0.0032%,
39349,海峡,2,2,9232,,5,0.0160%,
39351,淘宝,2,2,9233,,1,0.0032%,
39352,鼓勵,2,2,9234,,4,0.0128%,
39353,参照,2,2,9235,,1,0.0032%,
39354,峰会,2,2,9236,,1,0.0032%,
39355,党内,2,2,9237,,1,0.0032%,
39357,走的,2,2,9238,,1,0.0032%,
39358,毒素,2,2,9239,,1,0.0032%,
39359,四月,2,2,9240,,1,0.0032%,
39360,起床,2,2,9241,,1,0.0032%,
39361,宣言,2,2,9242,,1,0.0032%,
39362,时节,2,2,9243,,1,0.0032%,
39363,比重,2,2,9244,,1,0.0032%,
39364,头痛,2,2,9245,,1,0.0032%,
39366,高三,2,2,9246,,1,0.0032%,
39367,服饰,2,2,9247,,1,0.0032%,
39370,銷售,2,2,9248,,4,0.0128%,
39371,以其,2,2,9249,,1,0.0032%,
39372,增进,2,2,9250,,1,0.0032%,
39375,重温,2,2,9251,,1,0.0032%,
39378,选用,2,2,9252,,1,0.0032%,
39380,名师,2,2,9253,,1,0.0032%,
39381,调理,2,2,9254,,1,0.0032%,
39385,书的,2,2,9255,,1,0.0032%,
39387,扬州,2,2,9256,,1,0.0032%,
39388,浸泡,2,2,9257,,6,0.0192%,
39390,景象,2,2,9258,,1,0.0032%,
39391,小學,2,2,9259,,1,0.0032%,
39392,浓郁,2,2,9260,,1,0.0032%,
39393,連結,2,2,9261,,5,0.0160%,
39394,不含,2,2,9262,,1,0.0032%,
39395,四是,2,2,9263,,1,0.0032%,
39396,姿势,2,2,9264,,1,0.0032%,
39397,冲动,2,2,9265,,1,0.0032%,
39398,奥迪,2,2,9266,,1,0.0032%,
39399,无穷,2,2,9267,,1,0.0032%,
39400,流失,2,2,9268,,1,0.0032%,
39401,一夜,2,2,9269,,1,0.0032%,
39407,两名,2,2,9270,,1,0.0032%,
39413,拆迁,2,2,9271,,7,0.0224%,
39416,着的,2,2,9272,,1,0.0032%,
39419,剩余,2,2,9273,,1,0.0032%,
39422,争夺,2,2,9274,,7,0.0224%,
39423,涉案,2,2,9275,,1,0.0032%,
39424,蝴蝶,2,2,9276,,5,0.0160%,
39426,中超,2,2,9277,,1,0.0032%,
39427,车道,2,2,9278,,1,0.0032%,
39429,價格,2,2,9279,,1,0.0032%,
39430,導致,2,2,9280,,1,0.0032%,
39435,晚年,2,2,9281,,1,0.0032%,
39436,完毕,2,2,9282,,1,0.0032%,
39438,上游,2,2,9283,,1,0.0032%,
39439,扩散,2,2,9284,,1,0.0032%,
39441,分管,2,2,9285,,1,0.0032%,
39442,▁所以,3,2,9286,,1,0.0032%,
39443,一笑,2,2,9287,,1,0.0032%,
39444,有大,2,2,9288,,1,0.0032%,
39445,谈到,2,2,9289,,1,0.0032%,
39446,上网,2,2,9290,,1,0.0032%,
39447,瀑布,2,2,9291,,3,0.0096%,
39448,小火,2,2,9292,,1,0.0032%,
39449,好人,2,2,9293,,1,0.0032%,
39450,花了,2,2,9294,,1,0.0032%,
39453,交互,2,2,9295,,1,0.0032%,
39454,偷偷,2,2,9296,,3,0.0096%,
39455,不算,2,2,9297,,1,0.0032%,
39457,州区,2,2,9298,,1,0.0032%,
39461,》；,2,2,9299,,1,0.0032%,
39464,终点,2,2,9300,,1,0.0032%,
39465,因子,2,2,9301,,1,0.0032%,
39466,編輯,2,2,9302,,6,0.0192%,
39467,是用,2,2,9303,,1,0.0032%,
39468,接口,2,2,9304,,1,0.0032%,
39469,送给,2,2,9305,,1,0.0032%,
39470,人对,2,2,9306,,1,0.0032%,
39472,真情,2,2,9307,,1,0.0032%,
39474,一处,2,2,9308,,1,0.0032%,
39475,合计,2,2,9309,,1,0.0032%,
39477,准则,2,2,9310,,1,0.0032%,
39478,预备,2,2,9311,,1,0.0032%,
39481,之大,2,2,9312,,1,0.0032%,
39482,這麼,2,2,9313,,1,0.0032%,
39483,天后,2,2,9314,,1,0.0032%,
39485,採用,2,2,9315,,5,0.0160%,
39490,範圍,2,2,9316,,8,0.0256%,
39494,并与,2,2,9317,,1,0.0032%,
39498,戏曲,2,2,9318,,1,0.0032%,
39501,指令,2,2,9319,,1,0.0032%,
39502,繁华,2,2,9320,,1,0.0032%,
39505,薪酬,2,2,9321,,4,0.0128%,
39506,分校,2,2,9322,,1,0.0032%,
39510,树木,2,2,9323,,1,0.0032%,
39512,感叹,2,2,9324,,6,0.0192%,
39513,生姜,2,2,9325,,5,0.0160%,
39514,的話,2,2,9326,,1,0.0032%,
39515,到大,2,2,9327,,1,0.0032%,
39516,的书,2,2,9328,,1,0.0032%,
39517,職業,2,2,9329,,6,0.0192%,
39519,恶劣,2,2,9330,,4,0.0128%,
39520,缅甸,2,2,9331,,6,0.0192%,
39522,可达,2,2,9332,,1,0.0032%,
39523,自助,2,2,9333,,1,0.0032%,
39524,盲目,2,2,9334,,3,0.0096%,
39526,飾演,2,2,9335,,3,0.0096%,
39527,設立,2,2,9336,,1,0.0032%,
39529,极致,2,2,9337,,1,0.0032%,
39530,景色,2,2,9338,,1,0.0032%,
39531,所示,2,2,9339,,1,0.0032%,
39535,过滤,2,2,9340,,3,0.0096%,
39537,▁上海,3,2,9341,,3,0.0096%,
39539,不便,2,2,9342,,1,0.0032%,
39540,愛情,2,2,9343,,7,0.0224%,
39542,興趣,2,2,9344,,5,0.0160%,
39543,公立,2,2,9345,,1,0.0032%,
39544,严禁,2,2,9346,,1,0.0032%,
39546,战术,2,2,9347,,1,0.0032%,
39547,列表,2,2,9348,,1,0.0032%,
39552,終於,2,2,9349,,1,0.0032%,
39554,讨厌,2,2,9350,,4,0.0128%,
39555,初级,2,2,9351,,1,0.0032%,
39556,头上,2,2,9352,,1,0.0032%,
39558,耕地,2,2,9353,,6,0.0192%,
39559,之作,2,2,9354,,1,0.0032%,
39563,網絡,2,2,9355,,4,0.0128%,
39565,下属,2,2,9356,,1,0.0032%,
39568,漫畫,2,2,9357,,1,0.0032%,
39570,筛查,2,2,9358,,4,0.0128%,
39571,四周,2,2,9359,,1,0.0032%,
39574,又称,2,2,9360,,1,0.0032%,
39575,指责,2,2,9361,,1,0.0032%,
39576,製造,2,2,9362,,1,0.0032%,
39577,受损,2,2,9363,,1,0.0032%,
39579,优越,2,2,9364,,1,0.0032%,
39580,弥补,2,2,9365,,1,0.0032%,
39581,改正,2,2,9366,,1,0.0032%,
39582,青睐,2,2,9367,,3,0.0096%,
39583,博客,2,2,9368,,1,0.0032%,
39584,华南,2,2,9369,,1,0.0032%,
39586,北海,2,2,9370,,1,0.0032%,
39589,老虎,2,2,9371,,4,0.0128%,
39590,广电,2,2,9372,,1,0.0032%,
39592,熬夜,2,2,9373,,4,0.0128%,
39593,弹性,2,2,9374,,1,0.0032%,
39594,品質,2,2,9375,,7,0.0224%,
39595,曾經,2,2,9376,,1,0.0032%,
39598,欢喜,2,2,9377,,1,0.0032%,
39599,缘分,2,2,9378,,1,0.0032%,
39601,尊敬,2,2,9379,,1,0.0032%,
39602,人身,2,2,9380,,1,0.0032%,
39603,世的,2,2,9381,,1,0.0032%,
39606,侦查,2,2,9382,,5,0.0160%,
39607,部份,2,2,9383,,1,0.0032%,
39608,區域,2,2,9384,,1,0.0032%,
39610,校園,2,2,9385,,1,0.0032%,
39612,以内,2,2,9386,,1,0.0032%,
39613,没了,2,2,9387,,1,0.0032%,
39615,深夜,2,2,9388,,1,0.0032%,
39616,吐槽,2,2,9389,,3,0.0096%,
39617,逮捕,2,2,9390,,8,0.0256%,
39620,欧阳,2,2,9391,,1,0.0032%,
39621,水电,2,2,9392,,1,0.0032%,
39624,终究,2,2,9393,,1,0.0032%,
39625,汗水,2,2,9394,,1,0.0032%,
39626,中队,2,2,9395,,1,0.0032%,
39627,评委,2,2,9396,,1,0.0032%,
39628,智力,2,2,9397,,1,0.0032%,
39629,民宿,2,2,9398,,1,0.0032%,
39630,和新,2,2,9399,,1,0.0032%,
39631,尿酸,2,2,9400,,1,0.0032%,
39632,温和,2,2,9401,,1,0.0032%,
39633,写道,2,2,9402,,1,0.0032%,
39634,开水,2,2,9403,,1,0.0032%,
39636,年末,2,2,9404,,1,0.0032%,
39637,走廊,2,2,9405,,5,0.0160%,
39638,長期,2,2,9406,,1,0.0032%,
39639,之事,2,2,9407,,1,0.0032%,
39640,祝愿,2,2,9408,,1,0.0032%,
39641,自動,2,2,9409,,1,0.0032%,
39642,降雨,2,2,9410,,1,0.0032%,
39643,七月,2,2,9411,,1,0.0032%,
39644,纳米,2,2,9412,,1,0.0032%,
39645,击败,2,2,9413,,1,0.0032%,
39646,饲料,2,2,9414,,4,0.0128%,
39647,一共,2,2,9415,,1,0.0032%,
39648,微微,2,2,9416,,1,0.0032%,
39649,方可,2,2,9417,,1,0.0032%,
39650,叔叔,2,2,9418,,4,0.0128%,
39651,却不,2,2,9419,,1,0.0032%,
39652,抽象,2,2,9420,,1,0.0032%,
39653,周刊,2,2,9421,,1,0.0032%,
39660,平淡,2,2,9422,,1,0.0032%,
39662,感激,2,2,9423,,1,0.0032%,
39663,觀光,2,2,9424,,1,0.0032%,
39664,想像,2,2,9425,,1,0.0032%,
39666,抵押,2,2,9426,,5,0.0160%,
39667,南山,2,2,9427,,1,0.0032%,
39669,外表,2,2,9428,,1,0.0032%,
39671,蓝天,2,2,9429,,1,0.0032%,
39673,悲剧,2,2,9430,,1,0.0032%,
39679,城县,2,2,9431,,1,0.0032%,
39681,彩虹,2,2,9432,,4,0.0128%,
39683,着手,2,2,9433,,1,0.0032%,
39684,路的,2,2,9434,,1,0.0032%,
39685,极具,2,2,9435,,1,0.0032%,
39686,灵感,2,2,9436,,1,0.0032%,
39687,兼任,2,2,9437,,1,0.0032%,
39688,也會,2,2,9438,,1,0.0032%,
39690,死刑,2,2,9439,,1,0.0032%,
39691,以為,2,2,9440,,1,0.0032%,
39696,和对,2,2,9441,,1,0.0032%,
39698,书店,2,2,9442,,1,0.0032%,
39699,光辉,2,2,9443,,1,0.0032%,
39700,泰山,2,2,9444,,1,0.0032%,
39701,你好,2,2,9445,,1,0.0032%,
39702,歌舞,2,2,9446,,1,0.0032%,
39703,外地,2,2,9447,,1,0.0032%,
39704,温泉,2,2,9448,,8,0.0256%,
39706,得起,2,2,9449,,1,0.0032%,
39707,整洁,2,2,9450,,1,0.0032%,
39712,衡量,2,2,9451,,1,0.0032%,
39714,煤矿,2,2,9452,,1,0.0032%,
39715,编号,2,2,9453,,1,0.0032%,
39717,亚太,2,2,9454,,1,0.0032%,
39719,辞职,2,2,9455,,1,0.0032%,
39722,不吃,2,2,9456,,1,0.0032%,
39723,本领,2,2,9457,,1,0.0032%,
39724,航母,2,2,9458,,1,0.0032%,
39725,分成,2,2,9459,,1,0.0032%,
39731,大同,2,2,9460,,1,0.0032%,
39733,名單,2,2,9461,,1,0.0032%,
39734,議員,2,2,9462,,1,0.0032%,
39735,供稿,2,2,9463,,1,0.0032%,
39736,聲音,2,2,9464,,4,0.0128%,
39738,元年,2,2,9465,,1,0.0032%,
39739,疗效,2,2,9466,,1,0.0032%,
39740,沉淀,2,2,9467,,1,0.0032%,
39742,热线,2,2,9468,,1,0.0032%,
39743,还款,2,2,9469,,1,0.0032%,
39744,促進,2,2,9470,,1,0.0032%,
39745,穿上,2,2,9471,,1,0.0032%,
39747,租金,2,2,9472,,1,0.0032%,
39748,负债,2,2,9473,,1,0.0032%,
39750,两条,2,2,9474,,1,0.0032%,
39751,福音,2,2,9475,,1,0.0032%,
39752,全线,2,2,9476,,1,0.0032%,
39753,列为,2,2,9477,,1,0.0032%,
39754,废物,2,2,9478,,6,0.0192%,
39755,祭祀,2,2,9479,,5,0.0160%,
39756,主观,2,2,9480,,1,0.0032%,
39759,专属,2,2,9481,,1,0.0032%,
39761,除外,2,2,9482,,1,0.0032%,
39763,不被,2,2,9483,,1,0.0032%,
39764,距離,2,2,9484,,4,0.0128%,
39770,名稱,2,2,9485,,1,0.0032%,
39772,比喻,2,2,9486,,3,0.0096%,
39773,和尚,2,2,9487,,1,0.0032%,
39775,軟體,2,2,9488,,3,0.0096%,
39778,届时,2,2,9489,,1,0.0032%,
39780,蜂蜜,2,2,9490,,4,0.0128%,
39783,宠物,2,2,9491,,4,0.0128%,
39784,內地,2,2,9492,,1,0.0032%,
39785,品味,2,2,9493,,1,0.0032%,
39788,孵化,2,2,9494,,3,0.0096%,
39789,相传,2,2,9495,,1,0.0032%,
39793,三百,2,2,9496,,1,0.0032%,
39795,热带,2,2,9497,,1,0.0032%,
39798,忍受,2,2,9498,,1,0.0032%,
39799,火爆,2,2,9499,,1,0.0032%,
39801,大片,2,2,9500,,1,0.0032%,
39802,奔跑,2,2,9501,,1,0.0032%,
39804,与之,2,2,9502,,1,0.0032%,
39806,贵族,2,2,9503,,1,0.0032%,
39809,躺在,2,2,9504,,3,0.0096%,
39814,内科,2,2,9505,,1,0.0032%,
39816,牢牢,2,2,9506,,1,0.0032%,
39817,快捷,2,2,9507,,1,0.0032%,
39819,柔软,2,2,9508,,1,0.0032%,
39820,此类,2,2,9509,,1,0.0032%,
39822,展開,2,2,9510,,1,0.0032%,
39823,空白,2,2,9511,,1,0.0032%,
39825,言语,2,2,9512,,1,0.0032%,
39826,口号,2,2,9513,,1,0.0032%,
39827,歐洲,2,2,9514,,3,0.0096%,
39828,刻意,2,2,9515,,1,0.0032%,
39829,上诉,2,2,9516,,1,0.0032%,
39832,下班,2,2,9517,,1,0.0032%,
39833,羊肉,2,2,9518,,1,0.0032%,
39834,媒介,2,2,9519,,1,0.0032%,
39835,下載,2,2,9520,,3,0.0096%,
39836,之初,2,2,9521,,1,0.0032%,
39837,节省,2,2,9522,,1,0.0032%,
39838,位列,2,2,9523,,1,0.0032%,
39839,完工,2,2,9524,,1,0.0032%,
39840,立马,2,2,9525,,1,0.0032%,
39841,观光,2,2,9526,,1,0.0032%,
39843,新高,2,2,9527,,1,0.0032%,
39845,妇科,2,2,9528,,1,0.0032%,
39846,配件,2,2,9529,,1,0.0032%,
39847,领土,2,2,9530,,1,0.0032%,
39850,子孙,2,2,9531,,1,0.0032%,
39851,意愿,2,2,9532,,1,0.0032%,
39852,他又,2,2,9533,,1,0.0032%,
39853,观音,2,2,9534,,1,0.0032%,
39854,特意,2,2,9535,,1,0.0032%,
39857,強調,2,2,9536,,5,0.0160%,
39861,宁静,2,2,9537,,1,0.0032%,
39863,餐廳,2,2,9538,,3,0.0096%,
39864,年限,2,2,9539,,1,0.0032%,
39865,車站,2,2,9540,,1,0.0032%,
39869,公约,2,2,9541,,1,0.0032%,
39870,真實,2,2,9542,,1,0.0032%,
39871,双向,2,2,9543,,1,0.0032%,
39874,定价,2,2,9544,,1,0.0032%,
39875,地带,2,2,9545,,1,0.0032%,
39876,零食,2,2,9546,,1,0.0032%,
39878,面子,2,2,9547,,1,0.0032%,
39879,七十,2,2,9548,,1,0.0032%,
39881,逃避,2,2,9549,,7,0.0224%,
39882,本會,2,2,9550,,1,0.0032%,
39883,开业,2,2,9551,,1,0.0032%,
39884,史料,2,2,9552,,1,0.0032%,
39885,必需,2,2,9553,,1,0.0032%,
39886,法國,2,2,9554,,1,0.0032%,
39887,试试,2,2,9555,,1,0.0032%,
39888,录制,2,2,9556,,1,0.0032%,
39889,一向,2,2,9557,,1,0.0032%,
39891,道教,2,2,9558,,1,0.0032%,
39893,说说,2,2,9559,,1,0.0032%,
39895,连锁,2,2,9560,,6,0.0192%,
39898,五四,2,2,9561,,1,0.0032%,
39899,能让,2,2,9562,,1,0.0032%,
39900,容器,2,2,9563,,1,0.0032%,
39901,南路,2,2,9564,,1,0.0032%,
39902,瑜伽,2,2,9565,,5,0.0160%,
39903,一丝,2,2,9566,,1,0.0032%,
39904,岁时,2,2,9567,,1,0.0032%,
39905,问我,2,2,9568,,1,0.0032%,
39906,學會,2,2,9569,,1,0.0032%,
39908,抢救,2,2,9570,,7,0.0224%,
39910,震惊,2,2,9571,,1,0.0032%,
39912,後的,2,2,9572,,1,0.0032%,
39915,词汇,2,2,9573,,1,0.0032%,
39916,必将,2,2,9574,,1,0.0032%,
39917,泉州,2,2,9575,,1,0.0032%,
39923,圣诞,2,2,9576,,7,0.0224%,
39924,鼻子,2,2,9577,,4,0.0128%,
39925,世人,2,2,9578,,1,0.0032%,
39926,蔓延,2,2,9579,,3,0.0096%,
39927,爆料,2,2,9580,,1,0.0032%,
39930,一事,2,2,9581,,1,0.0032%,
39931,往来,2,2,9582,,1,0.0032%,
39933,筛选,2,2,9583,,1,0.0032%,
39935,建材,2,2,9584,,1,0.0032%,
39938,不让,2,2,9585,,1,0.0032%,
39940,座位,2,2,9586,,1,0.0032%,
39942,中日,2,2,9587,,1,0.0032%,
39943,達到,2,2,9588,,8,0.0256%,
39945,痕迹,2,2,9589,,3,0.0096%,
39946,手册,2,2,9590,,1,0.0032%,
39948,搞笑,2,2,9591,,5,0.0160%,
39950,说着,2,2,9592,,1,0.0032%,
39952,六月,2,2,9593,,1,0.0032%,
39954,宾馆,2,2,9594,,1,0.0032%,
39955,相伴,2,2,9595,,1,0.0032%,
39956,技艺,2,2,9596,,1,0.0032%,
39957,因果,2,2,9597,,1,0.0032%,
39962,招收,2,2,9598,,1,0.0032%,
39963,成品,2,2,9599,,1,0.0032%,
39966,资深,2,2,9600,,1,0.0032%,
39971,兩岸,2,2,9601,,1,0.0032%,
39972,古镇,2,2,9602,,1,0.0032%,
39975,大蒜,2,2,9603,,4,0.0128%,
39979,批发,2,2,9604,,1,0.0032%,
39981,結構,2,2,9605,,1,0.0032%,
39983,不分,2,2,9606,,1,0.0032%,
39984,机电,2,2,9607,,1,0.0032%,
39985,西洋,2,2,9608,,1,0.0032%,
39986,转身,2,2,9609,,1,0.0032%,
39989,糟糕,2,2,9610,,3,0.0096%,
39990,腹泻,2,2,9611,,10,0.0320%,
39991,首相,2,2,9612,,1,0.0032%,
39993,魔法,2,2,9613,,7,0.0224%,
39995,調整,2,2,9614,,1,0.0032%,
39996,九月,2,2,9615,,1,0.0032%,
39997,王国,2,2,9616,,1,0.0032%,
40001,下车,2,2,9617,,1,0.0032%,
40002,国旗,2,2,9618,,1,0.0032%,
40010,气势,2,2,9619,,1,0.0032%,
40011,山上,2,2,9620,,1,0.0032%,
40014,不息,2,2,9621,,1,0.0032%,
40017,拜登,2,2,9622,,8,0.0256%,
40018,去找,2,2,9623,,1,0.0032%,
40020,滑雪,2,2,9624,,1,0.0032%,
40021,碩士,2,2,9625,,3,0.0096%,
40022,世上,2,2,9626,,1,0.0032%,
40023,議題,2,2,9627,,1,0.0032%,
40025,入门,2,2,9628,,1,0.0032%,
40026,乘车,2,2,9629,,1,0.0032%,
40027,愉悦,2,2,9630,,1,0.0032%,
40028,晚餐,2,2,9631,,1,0.0032%,
40030,就很,2,2,9632,,1,0.0032%,
40031,生殖,2,2,9633,,1,0.0032%,
40032,至於,2,2,9634,,1,0.0032%,
40035,一股,2,2,9635,,1,0.0032%,
40037,化石,2,2,9636,,1,0.0032%,
40038,相连,2,2,9637,,1,0.0032%,
40043,领悟,2,2,9638,,1,0.0032%,
40045,万亩,2,2,9639,,3,0.0096%,
40046,填报,2,2,9640,,1,0.0032%,
40047,九年,2,2,9641,,1,0.0032%,
40048,明清,2,2,9642,,1,0.0032%,
40051,匆匆,2,2,9643,,3,0.0096%,
40052,治国,2,2,9644,,1,0.0032%,
40053,金曲,2,2,9645,,1,0.0032%,
40056,辦法,2,2,9646,,1,0.0032%,
40057,家長,2,2,9647,,1,0.0032%,
40058,小吃,2,2,9648,,1,0.0032%,
40066,人們,2,2,9649,,1,0.0032%,
40067,朝廷,2,2,9650,,1,0.0032%,
40068,淋巴,2,2,9651,,1,0.0032%,
40072,型号,2,2,9652,,1,0.0032%,
40076,人选,2,2,9653,,1,0.0032%,
40083,发光,2,2,9654,,1,0.0032%,
40085,周五,2,2,9655,,1,0.0032%,
40086,日后,2,2,9656,,1,0.0032%,
40087,但她,2,2,9657,,1,0.0032%,
40088,滋味,2,2,9658,,1,0.0032%,
40089,記憶,2,2,9659,,4,0.0128%,
40092,出品,2,2,9660,,1,0.0032%,
40094,一中,2,2,9661,,1,0.0032%,
40096,惩罚,2,2,9662,,4,0.0128%,
40097,血脂,2,2,9663,,1,0.0032%,
40098,搜狐,2,2,9664,,4,0.0128%,
40099,腹部,2,2,9665,,1,0.0032%,
40100,和高,2,2,9666,,1,0.0032%,
40101,梅花,2,2,9667,,4,0.0128%,
40102,疲惫,2,2,9668,,3,0.0096%,
40105,惊讶,2,2,9669,,3,0.0096%,
40107,的我,2,2,9670,,1,0.0032%,
40108,展現,2,2,9671,,1,0.0032%,
40112,百家,2,2,9672,,1,0.0032%,
40115,彼得,2,2,9673,,1,0.0032%,
40116,童话,2,2,9674,,1,0.0032%,
40117,敦煌,2,2,9675,,1,0.0032%,
40118,轨迹,2,2,9676,,1,0.0032%,
40119,破解,2,2,9677,,1,0.0032%,
40123,制药,2,2,9678,,1,0.0032%,
40125,一千,2,2,9679,,1,0.0032%,
40126,整天,2,2,9680,,1,0.0032%,
40127,衍生,2,2,9681,,4,0.0128%,
40129,梦见,2,2,9682,,1,0.0032%,
40130,组的,2,2,9683,,1,0.0032%,
40131,庄严,2,2,9684,,1,0.0032%,
40134,条约,2,2,9685,,1,0.0032%,
40136,友情,2,2,9686,,1,0.0032%,
40137,下來,2,2,9687,,1,0.0032%,
40141,平米,2,2,9688,,1,0.0032%,
40142,源自,2,2,9689,,1,0.0032%,
40143,学史,2,2,9690,,1,0.0032%,
40144,晚报,2,2,9691,,1,0.0032%,
40146,艰辛,2,2,9692,,1,0.0032%,
40147,眼的,2,2,9693,,1,0.0032%,
40152,望着,2,2,9694,,1,0.0032%,
40154,发票,2,2,9695,,1,0.0032%,
40155,拘留,2,2,9696,,4,0.0128%,
40157,叶子,2,2,9697,,1,0.0032%,
40159,不通,2,2,9698,,1,0.0032%,
40160,恰恰,2,2,9699,,6,0.0192%,
40163,奋战,2,2,9700,,1,0.0032%,
40166,截图,2,2,9701,,1,0.0032%,
40168,石化,2,2,9702,,1,0.0032%,
40172,召集,2,2,9703,,1,0.0032%,
40175,余额,2,2,9704,,1,0.0032%,
40176,回了,2,2,9705,,1,0.0032%,
40177,视察,2,2,9706,,1,0.0032%,
40179,门户,2,2,9707,,1,0.0032%,
40180,名词,2,2,9708,,1,0.0032%,
40183,八月,2,2,9709,,1,0.0032%,
40185,推送,2,2,9710,,1,0.0032%,
40186,酒吧,2,2,9711,,1,0.0032%,
40190,出场,2,2,9712,,1,0.0032%,
40191,有三,2,2,9713,,1,0.0032%,
40193,像素,2,2,9714,,1,0.0032%,
40194,摩擦,2,2,9715,,4,0.0128%,
40196,变迁,2,2,9716,,1,0.0032%,
40198,仪表,2,2,9717,,1,0.0032%,
40199,證明,2,2,9718,,9,0.0288%,
40200,玩法,2,2,9719,,1,0.0032%,
40201,喝水,2,2,9720,,1,0.0032%,
40202,普查,2,2,9721,,1,0.0032%,
40203,的红,2,2,9722,,1,0.0032%,
40205,打扮,2,2,9723,,1,0.0032%,
40208,富豪,2,2,9724,,1,0.0032%,
40209,征服,2,2,9725,,1,0.0032%,
40210,卧室,2,2,9726,,3,0.0096%,
40212,未知,2,2,9727,,1,0.0032%,
40213,钥匙,2,2,9728,,6,0.0192%,
40216,不由,2,2,9729,,1,0.0032%,
40218,去除,2,2,9730,,1,0.0032%,
40219,拓宽,2,2,9731,,11,0.0352%,
40221,字的,2,2,9732,,1,0.0032%,
40222,仍是,2,2,9733,,1,0.0032%,
40223,美洲,2,2,9734,,1,0.0032%,
40227,近视,2,2,9735,,1,0.0032%,
40228,之战,2,2,9736,,1,0.0032%,
40229,互動,2,2,9737,,1,0.0032%,
40231,造就,2,2,9738,,1,0.0032%,
40232,我又,2,2,9739,,1,0.0032%,
40233,顶尖,2,2,9740,,6,0.0192%,
40234,常年,2,2,9741,,1,0.0032%,
40235,主打,2,2,9742,,1,0.0032%,
40237,了两,2,2,9743,,1,0.0032%,
40240,地在,2,2,9744,,1,0.0032%,
40243,否定,2,2,9745,,1,0.0032%,
40244,有余,2,2,9746,,1,0.0032%,
40245,本月,2,2,9747,,1,0.0032%,
40247,元旦,2,2,9748,,1,0.0032%,
40248,无声,2,2,9749,,1,0.0032%,
40249,首頁,2,2,9750,,4,0.0128%,
40250,西路,2,2,9751,,1,0.0032%,
40251,等你,2,2,9752,,1,0.0032%,
40254,外资,2,2,9753,,1,0.0032%,
40259,长远,2,2,9754,,1,0.0032%,
40260,支配,2,2,9755,,1,0.0032%,
40262,路面,2,2,9756,,1,0.0032%,
40263,一律,2,2,9757,,1,0.0032%,
40266,随即,2,2,9758,,1,0.0032%,
40268,原件,2,2,9759,,1,0.0032%,
40273,高潮,2,2,9760,,1,0.0032%,
40274,哪儿,2,2,9761,,1,0.0032%,
40275,答题,2,2,9762,,1,0.0032%,
40278,商贸,2,2,9763,,1,0.0032%,
40281,法案,2,2,9764,,1,0.0032%,
40282,引人,2,2,9765,,1,0.0032%,
40283,伦理,2,2,9766,,1,0.0032%,
40284,落的,2,2,9767,,1,0.0032%,
40285,消灭,2,2,9768,,1,0.0032%,
40286,问道,2,2,9769,,1,0.0032%,
40289,往事,2,2,9770,,1,0.0032%,
40291,没事,2,2,9771,,1,0.0032%,
40292,港元,2,2,9772,,1,0.0032%,
40293,普京,2,2,9773,,1,0.0032%,
40295,自强,2,2,9774,,1,0.0032%,
40297,没能,2,2,9775,,1,0.0032%,
40299,抛弃,2,2,9776,,3,0.0096%,
40301,德育,2,2,9777,,1,0.0032%,
40302,违约,2,2,9778,,1,0.0032%,
40303,往返,2,2,9779,,1,0.0032%,
40304,游玩,2,2,9780,,1,0.0032%,
40306,保險,2,2,9781,,6,0.0192%,
40307,点燃,2,2,9782,,1,0.0032%,
40310,进化,2,2,9783,,1,0.0032%,
40311,降水,2,2,9784,,1,0.0032%,
40313,培訓,2,2,9785,,1,0.0032%,
40314,我县,2,2,9786,,1,0.0032%,
40315,流畅,2,2,9787,,1,0.0032%,
40316,前途,2,2,9788,,1,0.0032%,
40317,掌声,2,2,9789,,1,0.0032%,
40318,佛陀,2,2,9790,,1,0.0032%,
40319,只想,2,2,9791,,1,0.0032%,
40320,恋人,2,2,9792,,1,0.0032%,
40322,帮你,2,2,9793,,1,0.0032%,
40323,離開,2,2,9794,,1,0.0032%,
40324,番茄,2,2,9795,,4,0.0128%,
40325,专职,2,2,9796,,1,0.0032%,
40328,尽力,2,2,9797,,1,0.0032%,
40329,模特,2,2,9798,,1,0.0032%,
40332,批复,2,2,9799,,1,0.0032%,
40333,放射,2,2,9800,,1,0.0032%,
40334,扩建,2,2,9801,,1,0.0032%,
40335,万达,2,2,9802,,1,0.0032%,
40337,前者,2,2,9803,,1,0.0032%,
40339,网民,2,2,9804,,1,0.0032%,
40341,批示,2,2,9805,,1,0.0032%,
40342,變成,2,2,9806,,1,0.0032%,
40343,套路,2,2,9807,,1,0.0032%,
40344,而被,2,2,9808,,1,0.0032%,
40346,貿易,2,2,9809,,3,0.0096%,
40347,赛道,2,2,9810,,1,0.0032%,
40349,媽媽,2,2,9811,,3,0.0096%,
40350,實施,2,2,9812,,1,0.0032%,
40353,水上,2,2,9813,,1,0.0032%,
40355,有何,2,2,9814,,1,0.0032%,
40357,家电,2,2,9815,,1,0.0032%,
40358,費用,2,2,9816,,1,0.0032%,
40359,高山,2,2,9817,,1,0.0032%,
40361,烟台,2,2,9818,,1,0.0032%,
40363,交谈,2,2,9819,,1,0.0032%,
40364,競爭,2,2,9820,,9,0.0288%,
